File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Not included
Contract type;Variable linear
Reference day;30/11/2024
Identifier;Description;Interest anchor date;Interest payment period;Principal anchor date;Principal payment period;Principal payment amount;Residual principal;Principal grace period end date;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Last adjusted rate;Teaser spread;Teaser period end;Indexed curve;Indexed term;Interest rate floor;Interest rate cap;Reset anchor date;Reset period;Indexed rate scaling;Reset lag;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
129986_210342250510001865;;17/01/2025;6M;17/01/2025;6M;;;17/07/2024;17/01/2029;Yes;Long;13500;13500;17/01/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;13500;;;;;;;;;;;;;No;;4,03;0,5;18/01/2025;EURIBOR_SWAP;12M;0;;18/01/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;01030202;;F07;Adultos 3;64;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1299962_210304260500012498;;23/03/2025;6M;23/09/2025;12M;;;23/09/2024;23/09/2026;Yes;Long;4666,7;4666,7;23/09/2014;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4666,7;;;;;;;;;;;;;No;;7,026000000000001;3,5000000000000004;24/09/2025;EURIBOR_SWAP;12M;0;;24/09/2025;12M;;2M;3,5000000000000004;UG;HIPOTECARIOS AGRICOLAS;Banca Comercial;VAR;EUR;050;264;114200;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;01030201;;F09;Seniors 2;66;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1301754_210322270506112087;;23/12/2024;12M;23/12/2024;12M;;;23/12/2023;23/12/2040;Yes;Long;46096,17;46096,17;23/12/2010;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;46096,17;;;;;;;;;;;;;No;;1,7500000000000002;-0,25;24/12/2024;EURIBOR_SWAP;12M;0,5;1,7500000000000002;24/12/2024;12M;;2M;-0,25;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;614;112999;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;S;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F03;Adultos 1A;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
1301855_210305330500007026;;28/12/2024;3M;28/12/2024;3M;;;28/09/2024;28/09/2035;Yes;Long;256968,29;256968,29;28/09/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;256968,29;;;;;;;;;;;;;No;;5,176;1,6500000000000001;29/09/2025;EURIBOR_SWAP;12M;0;;29/09/2025;12M;;2M;1,6500000000000001;UG;HIPOTECARIOS AGRICOLAS;Banca Comercial;VAR;EUR;050;264;114200;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;01030201;;F05;Adultos 2A;36;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1305390_210342080510000867;;08/12/2024;1M;08/12/2024;1M;;;08/11/2024;08/02/2029;Yes;Long;33999,97;33999,97;08/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;33999,97;;;;;;;;;;;;;No;;4,05;0,5;09/02/2025;EURIBOR_SWAP;12M;0;;09/02/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;62;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1306159_210323110513012826;;20/02/2025;6M;20/02/2025;6M;;;20/08/2024;20/08/2039;Yes;Long;49999,9;49999,9;27/08/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;49999,9;;;;;;;;;;;;;No;;4,21;0;21/08/2025;EURIBOR_SWAP;12M;0;12,5;21/08/2025;12M;;;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-08;Sensible;02010100;;F07;Adultos 3;39;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
1307143_210300035803101107201220231015;;10/05/2025;6M;10/05/2025;6M;;;10/11/2024;10/11/2029;Yes;Short;68000;68000;19/10/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;68000;;;;;;;;;;;;;No;;3,001;;;EURIBOR_SWAP;6M;;;10/11/2029;6M;;;0,17;UG;CUENTAS A PLAZO PASIVO ENTIDADES DE CREDITO;Servicios Centrales;VAR;EUR;052;999;;P;02.02.00.00.00 Cuentas a plazo;54693111004;;;;;;;160;180;;;;;;N;;P.1;Original;EUR;;;Sensible;;;;;;DESCONOCIDO;AMORTIZED_COST;;;VARIABLE;NO;NO;;2.4.1.3.2.2 Variable;;
1308280_210306170500043682;;09/02/2025;3M;09/08/2025;12M;;;09/08/2024;09/08/2033;Yes;Long;37800;37800;09/08/2018;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;37800;;;;;;;;;;;;;No;;5,75;2,1;10/08/2025;EURIBOR_SWAP;12M;0;;10/08/2025;12M;;2M;2,1;UG;HIPOTECARIOS AGRICOLAS;Banca Comercial;VAR;EUR;050;264;114200;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-08;Sensible;01030201;;F06;Adultos 2B;59;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1310442_210373060500013402;;03/12/2024;3M;03/03/2025;12M;;;03/03/2024;03/03/2028;Yes;Long;32040;32040;03/03/2008;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;32040;;;;;;;;;;;;;No;;5;1,25;04/06/2025;EURIBOR_SWAP;12M;5;12;04/06/2025;12M;;2M;1,25;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;01030201;;F07;Adultos 3;61;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
1310820_210326060503584566;;20/12/2024;3M;20/06/2025;12M;;;20/06/2024;20/06/2030;Yes;Long;9360;9360;20/06/2005;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;9360;;;;;;;;;;;;;No;;4,553;0,8500000000000001;21/06/2025;EURIBOR_SWAP;12M;0;;21/06/2025;12M;;2M;0,8500000000000001;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;02010100;;F06;Adultos 2B;62;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
131518_210308120510004182;;04/02/2025;3M;04/08/2025;12M;;;04/08/2024;04/08/2037;Yes;Long;78000;78000;04/08/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;78000;;;;;;;;;;;;;No;;5,35;1,7000000000000002;05/08/2025;EURIBOR_SWAP;12M;0;;05/08/2025;12M;;2M;1,7000000000000002;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;305;114118;A;04.02.05.04.00 Prestamos personales;33652000005;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-08;Sensible;01030202;;F06;Adultos 2B;57;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1315580_210342840514741572;;25/05/2025;6M;25/05/2025;6M;;;25/11/2024;25/05/2029;Yes;Long;23004,61;23004,61;24/10/2007;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;23004,61;;;;;;;;;;;;;No;;4,21;0,6;26/05/2025;EURIBOR_SWAP;12M;0;;26/05/2025;6M;;;0,6;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F04;Adultos 1B;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
131669_210300035803077103600020230820;;10/03/2025;6M;10/03/2025;6M;;;10/09/2024;10/09/2026;Yes;Short;12466,66;12466,66;24/08/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;12466,66;;;;;;;;;;;;;No;;3,3230000000000004;;;EURIBOR_SWAP;6M;;;10/09/2026;6M;;;0,03;UG;CUENTAS A PLAZO PASIVO ENTIDADES DE CREDITO;Servicios Centrales;VAR;EUR;052;999;;P;02.02.00.00.00 Cuentas a plazo;54693111004;;;;;;;160;180;;;;;;N;;P.1;Original;EUR;;;Sensible;;;;;;DESCONOCIDO;AMORTIZED_COST;;;VARIABLE;NO;NO;;2.4.1.3.2.2 Variable;;
131825_210322210510015894;;15/12/2024;6M;15/06/2025;12M;;;15/06/2024;15/06/2027;Yes;Long;15000;15000;15/06/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;15000;;;;;;;;;;;;;No;;5,702999999999999;2;16/06/2025;EURIBOR_SWAP;12M;0;;16/06/2025;12M;;2M;2;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;569;113152;A;04.02.05.04.00 Prestamos personales;33652000005;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
13241_210323890515329165;;28/04/2025;6M;28/04/2025;6M;;;28/10/2024;28/10/2033;Yes;Long;30290,4;30290,4;28/10/2008;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;30290,4;;;;;;;;;;;;;No;;4,21;0,6;29/04/2025;EURIBOR_SWAP;12M;0;;29/04/2025;12M;;;0,6;UG;PERSONALES GTIA HIP COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.05.04.00 Prestamos personales;33552000009;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;02030000;;F03;Adultos 1A;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1324294_210343480510002429;;02/12/2024;3M;02/05/2025;3M;;;02/02/2025;02/02/2029;Yes;Long;40000;40000;02/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;40000;;;;;;;;;;;;;No;;4,005;0,5;03/02/2025;EURIBOR_SWAP;12M;0;;03/02/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;01030202;;F08;Seniors 1;67;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1325191_210322000510057905;;23/03/2025;6M;23/09/2025;12M;;;23/09/2024;23/09/2029;Yes;Long;45555,56;45555,56;23/09/2019;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;45555,56;;;;;;;;;;;;;No;;5,526;2;24/09/2025;EURIBOR_SWAP;12M;0;;24/09/2025;12M;;2M;2;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;567;114124;A;04.02.05.04.00 Prestamos personales;33652000005;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;01030202;;F04;Adultos 1B;50;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1325712_210357510500100446;;28/12/2024;1M;28/12/2024;1M;;;28/11/2024;28/10/2036;Yes;Long;22244,28;22244,28;28/10/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;22244,28;;;;;;;;;;;;;No;;5,566;2,4;29/10/2025;EURIBOR_SWAP;12M;0;;29/10/2025;12M;;2M;2,4;UG;HIPOTECARIOS AGRICOLAS;Banca Comercial;VAR;EUR;050;264;114200;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;01030201;;F03;Adultos 1A;42;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1328043_210324160510102517;;18/12/2024;3M;18/04/2025;3M;;;18/01/2025;18/01/2029;Yes;Long;40000;40000;18/01/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;40000;;;;;;;;;;;;;No;;4,096;0,5;19/01/2025;EURIBOR_SWAP;12M;0;;19/01/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Privada;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;01030202;;F04;Adultos 1B;63;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1328274_210324010510109848;;14/02/2025;3M;14/02/2025;3M;;;14/11/2024;14/02/2029;Yes;Long;34000;34000;14/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;34000;;;;;;;;;;;;;No;;4,154999999999999;0,5;15/02/2025;EURIBOR_SWAP;12M;0;;15/02/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;01030202;;F08;Seniors 1;69;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1329189_210320760500046091;;17/12/2024;1M;17/12/2024;12M;;;17/12/2023;17/12/2025;Yes;Long;16666,68;16666,68;17/12/2018;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;16666,68;;;;;;;;;;;;;No;;5,86;1,7000000000000002;18/12/2024;EURIBOR_SWAP;12M;0;;18/12/2024;12M;;2M;1,7000000000000002;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;050;231;114111;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;01030202;;F04;Adultos 1B;58;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1329377_210375280500013342;;25/12/2024;1M;25/12/2024;1M;;;25/11/2024;25/02/2027;Yes;Long;550,84;550,84;29/12/2009;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;550,84;;;;;;;;;;;;;No;;5,021;0,8;26/01/2025;EURIBOR_SWAP;12M;0;;26/01/2025;6M;;;0,8;UG;PERSONALES FINANCIACION EMPRESAS;Banca Comercial;VAR;EUR;052;421;113133;A;04.02.05.04.00 Prestamos personales;35553000000;02030000;;05;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02030000;;F07;Adultos 3;45;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1329414_210325010510007449;;08/02/2025;3M;08/02/2025;3M;;;08/11/2024;08/02/2029;Yes;Long;17000;17000;08/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;17000;;;;;;;;;;;;;No;;4,156;0,5;09/02/2025;EURIBOR_SWAP;12M;0;;09/02/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552200000;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;01030202;;F06;Adultos 2B;51;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1329494_210347030530000035;;31/12/2024;3M;31/12/2024;3M;;;30/09/2024;31/12/2028;Yes;Long;871940,48;871940,48;28/12/2018;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;871940,48;;;;;;;;;;;;;No;;3,676;0,35000000000000003;01/01/2025;EURIBOR_SWAP;3M;0;;01/01/2025;3M;;;0,35000000000000003;UG;OTROS PRESTAMOS SECTOR PUBLICO;Banca Comercial;VAR;EUR;053;201;111101;A;04.01.03.00.00 Administraciones Locales;33551110006;03000000;;00;GRANDE;;;;;090;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;;04;J06;Organismos P�blicos;;SECTOR_PUBLICO;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.2.1 Inversi�n crediticia;;
1330042_210342120510000451;;15/12/2024;1M;15/12/2024;1M;;;15/11/2024;15/02/2029;Yes;Long;8499,97;8499,97;15/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8499,97;;;;;;;;;;;;;No;;4,09;0,5;16/02/2025;EURIBOR_SWAP;12M;0;;16/02/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;64;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1330357_210305650500019209;;08/02/2025;3M;08/05/2025;12M;;;08/05/2024;08/05/2027;Yes;Long;12413,8;12413,8;08/11/2012;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;12413,8;;;;;;;;;;;;;No;;7,217999999999999;3,5000000000000004;09/05/2025;EURIBOR_SWAP;12M;4,5;;09/05/2025;12M;;2M;3,5000000000000004;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;050;263;114107;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;01030202;;F05;Adultos 2A;42;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1330664_210323150515729230;;02/04/2025;6M;02/04/2025;6M;;;02/10/2024;02/10/2034;Yes;Long;38464,74;38464,74;02/10/2009;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;38464,74;;;;;;;;;;;;;No;;4,21;0,6;03/04/2025;EURIBOR_SWAP;12M;0;;03/04/2025;6M;;;0,6;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;02030000;;F05;Adultos 2A;39;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1331474_210304700500019081;;29/05/2025;6M;29/11/2025;12M;;;29/11/2024;29/11/2034;Yes;Long;53333,35;53333,35;29/11/2019;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;53333,35;;;;;;;;;;;;;No;;6,049;1,9;30/11/2025;EURIBOR_SWAP;12M;0;;30/11/2025;12M;;2M;1,9;UG;HIPOTECARIOS AGRICOLAS;Banca Comercial;VAR;EUR;050;242;114204;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-11;Sensible;02010300;;F07;Adultos 3;45;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1333293_210300035602041108400020180520;;15/12/2024;6M;15/12/2024;6M;;;15/06/2024;15/06/2025;Yes;Short;7142,89;7142,89;24/05/2018;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7142,89;;;;;;;;;;;;;No;;3,8610000000000007;;;EURIBOR_SWAP;6M;;;15/06/2025;6M;;;0,15;UG;CUENTAS A PLAZO PASIVO ENTIDADES DE CREDITO;Servicios Centrales;VAR;EUR;052;999;;P;02.02.00.00.00 Cuentas a plazo;54693111004;;;;;;;160;180;;;;;;N;;P.1;Original;EUR;;;Sensible;;;;;;DESCONOCIDO;AMORTIZED_COST;;;VARIABLE;NO;NO;;2.4.1.3.2.2 Variable;;
1334627_210327700510001840;;22/01/2025;6M;22/01/2025;6M;;;22/07/2024;22/01/2029;Yes;Long;6300;6300;22/01/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6300;;;;;;;;;;;;;No;;4,154999999999999;0,5;23/01/2025;EURIBOR_SWAP;12M;0;;23/01/2025;12M;;;0,5;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;051;363;114145;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;01030202;;F06;Adultos 2B;57;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1335179_210343430513013089;;27/02/2025;6M;27/02/2025;6M;;;27/08/2024;27/08/2038;Yes;Long;34253,44;34253,44;19/11/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;34253,44;;;;;;;;;;;;;No;;4,21;0;28/08/2025;EURIBOR_SWAP;12M;0;12,5;28/08/2025;12M;;;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-08;Sensible;02010100;;F06;Adultos 2B;50;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
1338406_210342270513018078;;29/04/2025;6M;29/04/2025;6M;;;29/10/2024;29/10/2034;Yes;Long;35200;35200;29/10/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;35200;;;;;;;;;;;;;No;;4,2090000000000005;0;30/10/2025;EURIBOR_SWAP;12M;0;12,5;30/10/2025;12M;;;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;02010100;;F07;Adultos 3;51;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
1342843_210357500500139264;;10/12/2024;6M;10/12/2024;6M;;;10/06/2024;10/06/2031;Yes;Long;67962,72;67962,72;10/06/2021;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;67962,72;;;;;;;;;;;;;No;;5,203;1,5;11/06/2025;EURIBOR_SWAP;12M;0;;11/06/2025;12M;;2M;1,5;UG;HIPOTECARIOS AGRICOLAS;Banca Comercial;VAR;EUR;050;264;114200;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;01030201;;F09;Seniors 2;65;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
1344559_210346470513013194;;01/03/2025;6M;01/03/2025;6M;;;01/09/2024;01/09/2039;Yes;Long;49999,9;49999,9;08/11/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;49999,9;;;;;;;;;;;;;No;;4,21;0;02/09/2025;EURIBOR_SWAP;12M;0;12,5;02/09/2025;12M;;;0;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;051;542;112040;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010100;;F07;Adultos 3;46;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
