File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Not included
Contract type;Fixed linear
Reference day;30/11/2024
Identifier;Description;Interest anchor date;Interest payment period;Principal anchor date;Principal payment period;Principal payment amount;Residual principal;Principal grace period end date;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Indexed rate;Comision cancelacion RI3;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
1316339_210345050510103131;;18/02/2025;6M;18/02/2025;6M;;;18/08/2024;18/02/2025;Yes;Long;4000;4000;18/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;56;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1316741_210346340510001995;;06/02/2025;6M;06/02/2025;6M;;;06/08/2024;06/02/2025;Yes;Long;4000;4000;06/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F06;Adultos 2B;62;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1317977_210322270510003348;;15/01/2025;6M;15/01/2025;12M;;;15/01/2024;15/01/2025;Yes;Long;6000;6000;15/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;45;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1319781_210383550500894556;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;30/04/2025;Yes;Long;433,32;433,32;25/04/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;433,32;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F09;Seniors 2;70;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1321227_210345440510003215;;21/01/2025;6M;21/01/2025;6M;;;21/07/2024;21/01/2025;Yes;Long;1000;1000;21/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;62;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1322141_210383550500892228;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;28/02/2025;Yes;Long;500,02;500,02;09/02/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;500,02;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F09;Seniors 2;70;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1322375_210322490510105731;;12/02/2025;6M;12/02/2025;12M;;;12/02/2024;12/02/2025;Yes;Long;8000;8000;12/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;58;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1322912_210383550500849687;;14/12/2024;1M;14/12/2024;1M;;;14/11/2024;14/01/2025;Yes;Long;229,32;229,32;14/01/2021;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;229,32;;;;;;;;;;;;;No;;0;3;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;61;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1323227_210322230510104876;;24/02/2025;12M;24/02/2025;12M;;;24/02/2024;24/02/2025;Yes;Long;7000;7000;24/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F03;Adultos 1A;40;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1323607_210307210500027783;;10/12/2024;3M;10/06/2025;12M;;;10/06/2024;10/06/2025;Yes;Long;5780;5780;10/06/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5780;;;;;;;;;;;;;No;;2;3;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;050;241;114113;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F03;Adultos 1A;30;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1325976_210342080510000313;;21/02/2025;6M;21/02/2025;6M;;;21/08/2024;21/02/2025;Yes;Long;1200;1200;21/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1200;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F09;Seniors 2;66;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1332499_210383550500882970;;13/12/2024;1M;13/12/2024;1M;;;13/11/2024;13/04/2025;Yes;Long;435,36;435,36;13/04/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;435,36;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;49;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1333393_210383550500886379;;13/12/2024;1M;13/12/2024;1M;;;13/11/2024;13/07/2026;Yes;Long;3302,76;3302,76;13/07/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3302,76;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F09;Seniors 2;69;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1333404_210346100510107521;;20/02/2025;6M;20/02/2025;6M;;;20/08/2024;20/02/2025;Yes;Long;4000;4000;20/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;45;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1334584_210383550500853207;;29/12/2024;1M;29/12/2024;1M;;;29/11/2024;29/03/2025;Yes;Long;773,87;773,87;29/03/2021;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;773,87;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;50;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1336589_210383550500889134;;31/10/2024;1M;31/10/2024;1M;;;30/09/2024;02/12/2024;Yes;Long;106,55;106,55;24/10/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;106,55;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;46;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1337247_210327900510001846;;06/02/2025;6M;06/02/2025;6M;;;06/08/2024;06/02/2025;Yes;Long;4000;4000;06/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;55;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1339079_210383550500888402;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/10/2025;Yes;Long;1894,85;1894,85;03/10/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1894,85;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;50;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
134107_210322400510002734;;14/01/2025;6M;14/01/2025;12M;;;14/01/2024;14/01/2025;Yes;Long;8000;8000;14/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;58;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1342237_210322420510012437;;28/02/2025;6M;28/02/2025;12M;;;28/02/2024;28/02/2025;Yes;Long;8000;8000;28/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F08;Seniors 1;68;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1344310_210383550500888670;;31/10/2024;1M;31/10/2024;1M;;;30/09/2024;02/12/2024;Yes;Long;333,3;333,3;13/10/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;333,3;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;35;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1346571_210345160510003264;;28/01/2025;6M;28/01/2025;6M;;;28/07/2024;28/01/2025;Yes;Long;4000;4000;28/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Privada;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;47;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1347221_210345200510000724;;18/02/2025;3M;18/02/2025;3M;;;18/11/2024;18/02/2025;Yes;Long;2000;2000;18/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;64;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1348277_210322000510058325;;19/02/2025;6M;19/02/2025;12M;;;19/02/2024;19/02/2025;Yes;Long;8000;8000;19/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F03;Adultos 1A;43;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1348948_210322270510003277;;22/01/2025;6M;22/01/2025;12M;;;22/01/2024;22/01/2025;Yes;Long;5000;5000;22/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552200000;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F09;Seniors 2;69;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1351843_210345210510001330;;14/02/2025;6M;14/02/2025;6M;;;14/08/2024;14/02/2025;Yes;Long;4000;4000;14/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;61;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1352569_210346420510001566;;16/04/2025;6M;16/04/2025;6M;;;16/10/2024;16/04/2025;Yes;Long;2200;2200;16/04/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2200;;;;;;;;;;;;;No;;1,5;0;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;333;114135;A;04.02.05.04.00 Prestamos personales;33652000005;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;56;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1353691_210322000510058511;;07/02/2025;6M;07/02/2025;12M;;;07/02/2024;07/02/2025;Yes;Long;8000;8000;07/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F03;Adultos 1A;42;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1353721_210343400510004657;;24/01/2025;6M;24/01/2025;6M;;;24/07/2024;24/01/2025;Yes;Long;3750;3750;24/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3750;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;54;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1354228_210345070510001070;;31/01/2025;3M;31/01/2025;3M;;;31/10/2024;31/01/2025;Yes;Long;500;500;31/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;500;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F06;Adultos 2B;50;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1356542_210322670510003651;;15/01/2025;6M;15/01/2025;6M;;;15/07/2024;15/01/2025;Yes;Long;900;900;15/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;900;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F08;Seniors 1;69;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1357822_210322400510002789;;18/02/2025;6M;18/02/2025;12M;;;18/02/2024;18/02/2025;Yes;Long;8000;8000;18/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F09;Seniors 2;67;SENIOR;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1362936_210322440510000858;;31/01/2025;3M;31/01/2025;3M;;;31/10/2024;31/01/2025;Yes;Long;900;900;31/01/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;900;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F07;Adultos 3;61;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1365113_210322360510000572;;21/02/2025;6M;21/02/2025;6M;;;21/08/2024;21/02/2025;Yes;Long;1333,36;1333,36;21/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1333,36;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F04;Adultos 1B;52;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1365554_210345380510000449;;07/02/2025;6M;07/02/2025;6M;;;07/08/2024;07/02/2025;Yes;Long;4000;4000;07/02/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4000;;;;;;;;;;;;;No;;1,5;1;0;UG;PERSONALES AGRICOLAS;Banca Comercial;FIX;EUR;051;323;114131;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;01030202;;F06;Adultos 2B;62;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1365776_210383550500888064;;26/12/2024;1M;26/12/2024;1M;;;26/11/2024;26/09/2026;Yes;Long;6263,92;6263,92;26/09/2023;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;6263,92;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F06;Adultos 2B;56;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1367151_210383550500879421;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/12/2025;Yes;Long;4350,06;4350,06;21/12/2022;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;4350,06;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552200000;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;53;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1367320_210383550500898589;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;31/10/2026;Yes;Long;5218,5;5218,5;08/10/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;5218,5;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;61;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1367777_210372260500022168;;23/12/2024;1M;23/12/2024;1M;;;23/11/2024;23/04/2029;Yes;Long;3533,11;3533,11;23/04/2009;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;3533,11;;;;;;;;;;;;;No;;0;2;0;UG;PERSONALES FINANCIACION EMPRESAS;Banca Comercial;FIX;EUR;052;023;113121;A;04.02.05.04.00 Prestamos personales;35553000000;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F07;Adultos 3;38;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1372468_210383550500874694;;01/12/2024;1M;01/12/2024;1M;;;01/11/2024;01/08/2026;Yes;Long;2231,25;2231,25;01/08/2022;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2231,25;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552200000;02030000;;05;;;;;;170;170;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F06;Adultos 2B;59;ADULTOS_B;AMORTIZED_COST;;;FIJO;NO;NO;;;;
1372829_210383550500875327;;30/11/2024;1M;30/11/2024;1M;;;30/10/2024;30/08/2025;Yes;Long;2445,43;2445,43;30/08/2022;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;2445,43;;;;;;;;;;;;;No;;0;0;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;FIX;EUR;050;100;111070;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;;;F;;N;N;A.2.2;Original;EUR;Activo general;;Sensible;02030000;;F03;Adultos 1A;40;ADULTOS_A;AMORTIZED_COST;;;FIJO;NO;NO;;;;
