File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Included
Contract type;Variable bullet
Reference day;30/11/2024
;Identifier;Description;Payment anchor date;Payment period;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Last adjusted rate;Teaser spread;Teaser period end;Indexed curve;Indexed term;Interest rate floor;Interest rate cap;Reset anchor date;Reset period;Indexed rate scaling;Reset lag;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
contract;1289918_210372520550004509;;11/12/2024;3M;11/12/2024;Yes;Long;16728,8;16728,8;12/12/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;16728,8;;;;;;;;;;;;;No;;6,21;2,75;11/12/2024;EURIBOR_SWAP;3M;0;;11/12/2024;3M;;;2,75;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131200;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1290273_210310540550003656;;24/01/2025;3M;24/04/2027;Yes;Long;8451,69;8451,69;24/04/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8451,69;;;;;;;;;;;;;No;;6,336;3,25;24/01/2025;EURIBOR_SWAP;3M;0;;24/01/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1290915_210305310550001216;;22/01/2025;3M;22/04/2025;Yes;Long;10586,52;10586,52;23/04/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;10586,52;;;;;;;;;;;;;No;;5,116;1,95;22/01/2025;EURIBOR_SWAP;12M;0;;22/01/2025;3M;;2M;1,95;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;S;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;129159_210344010550101394;;16/12/2024;3M;16/06/2025;Yes;Long;1360,28;1360,28;17/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1360,28;;;;;;;;;;;;;No;;4,972;1,5;16/12/2024;EURIBOR_SWAP;3M;0;;16/12/2024;3M;;;1,5;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1291707_210382010540072044;;31/12/2024;6M;06/06/2037;Yes;Long;734894,26;734894,26;28/06/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;734894,26;;;;;;;;;;;;;No;;5,672;2;01/01/2025;EURIBOR_SWAP;3M;0;;01/01/2025;6M;;;2;UG;PERSONALES SINDICADOS;Banca Corporativa;VAR;EUR;054;001;181000;A;04.04.05.03.00 Resto;33553000004;01030102;;03;GRANDE;FICTICIA AJUSTES;FICTICIA AJUSTES;;;110;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030102;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.4.1 Inversi�n crediticia;;
contract;1294818_210323290557032120;;07/02/2025;3M;07/11/2025;Yes;Long;24305,69;24305,69;08/11/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;24305,69;;;;;;;;;;;;;No;;5,799;2,75;07/02/2025;EURIBOR_SWAP;3M;0;;07/02/2025;3M;;;2,75;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131200;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;58;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1301974_21030027SW60957R;;31/12/2024;6M;30/06/2035;Yes;Long;1757838,3;1757838,3;30/06/2023;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;60957;No;;EUR;Amortized cost;;;;;;;;;BANCO BILBAO VIZCAYA ARGENTARIA, S.A.;;;;;No;;3,672;0;31/12/2024;EURIBOR_SWAP;6M;;;31/12/2024;6M;;;0;TE;SWAP RECIBE NO COBERTURA;Tesoreria;VAR;EUR;987;006;;AFB;....;;;;;GRANDE;;;;;;;;J;;N;;NS;Original;EUR;Activo general;2024-12;Sensible;;04;J08;Otras empresas y asociaciones sin �nimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;AMORTIZED_COST;;;VARIABLE;NO;NO;;;;
contract;1302230_210324160553149500;;10/12/2024;3M;10/06/2025;Yes;Long;963,09;963,09;11/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;963,09;;;;;;;;;;;;;No;;4,212;0,75;10/12/2024;EURIBOR_SWAP;3M;0;;10/12/2024;3M;;;0,75;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1303034_210322420550001383;;26/12/2024;3M;26/03/2025;Yes;Long;8720,45;8720,45;27/03/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8720,45;;;;;;;;;;;;;No;;6,851999999999999;3,5000000000000004;26/12/2024;EURIBOR_SWAP;3M;0;;26/12/2024;3M;;;3,5000000000000004;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1303361_210301150550004654;;22/02/2025;3M;22/08/2025;Yes;Long;393;393;23/08/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;393;;;;;;;;;;;;;No;;6;3;22/02/2025;EURIBOR_SWAP;3M;0;;22/02/2025;3M;;;3;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F09;Seniors 2;70;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1303798_21030027SW62304P;;01/12/2030;0M;01/12/2030;Yes;Short;21432440,05;21432440,05;31/12/2023;Actual/365 Fixed;;;;;No Adjustment;EURIBOR_SWAP;;62304;No;;EUR;Amortized cost;;;;;;;;;BRUC ALTER ENERGIAS RENOVABLES SA;;;;;No;;3,672;0;31/12/2024;EURIBOR_SWAP;6M;;;31/12/2024;6M;;;0;TE;SWAP PAGA NO COBERTURA;Tesoreria;VAR;EUR;987;006;;PFB;....;;;;;GRANDE;;;;;;;;J;;N;;NS;Original;EUR;;2024-12;Sensible;;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;NO;NO;;;;
contract;1304719_21030027SW60963P;;31/12/2024;6M;30/06/2035;Yes;Short;1757838,3;1757838,3;30/06/2023;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;60963;No;;EUR;Amortized cost;;;;;;;;;PLANTA SOLAR OPDE 12 SL;;;;;No;;3,678;0;31/12/2024;EURIBOR_SWAP;6M;;;31/12/2024;6M;;;0;TE;SWAP PAGA NO COBERTURA;Tesoreria;VAR;EUR;987;006;;PFB;....;;;;;GRANDE;;;;;;;;J;;N;;NS;Original;EUR;;2024-12;Sensible;;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;NO;NO;;;;
contract;1304722_210320010550000973;;15/02/2025;3M;15/02/2025;Yes;Long;79357,92;79357,92;16/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;79357,92;;;;;;;;;;;;;No;;5,773;2,75;15/02/2025;EURIBOR_SWAP;3M;0;;15/02/2025;3M;;;2,75;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1304810_210372220550001741;;06/01/2025;3M;06/10/2025;Yes;Long;15669,76;15669,76;07/10/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;15669,76;;;;;;;;;;;;;No;;4,938;1,7000000000000002;06/01/2025;EURIBOR_SWAP;3M;0;;06/01/2025;3M;;;1,7000000000000002;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1305040_210326530550101749;;23/02/2025;3M;23/05/2025;Yes;Long;160,02;160,02;24/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;160,02;;;;;;;;;;;;;No;;6,25;3,25;23/02/2025;EURIBOR_SWAP;3M;0;;23/02/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1306997_210370060550004679;;28/02/2025;3M;01/01/2026;Yes;Long;153108,29;153108,29;29/11/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;153108,29;;;;;;;;;;;;;No;;4,562;1,6500000000000001;28/02/2025;EURIBOR_SWAP;3M;0;;28/02/2025;3M;;;1,6500000000000001;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1307339_210330160550005540;;19/02/2025;3M;19/05/2025;Yes;Long;305,82;305,82;20/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;305,82;;;;;;;;;;;;;No;;6,254;3,25;19/02/2025;EURIBOR_SWAP;3M;0;;19/02/2025;3M;;;3,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1308810_210328340550000654;;18/01/2025;3M;18/04/2025;Yes;Long;198872,74;198872,74;19/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;198872,74;;;;;;;;;;;;;No;;4,958;1,7500000000000002;18/01/2025;EURIBOR_SWAP;3M;0;;18/01/2025;3M;;;1,7500000000000002;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1309322_210342080550100363;;28/02/2025;3M;28/11/2025;Yes;Long;24992,39;24992,39;29/11/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;24992,39;;;;;;;;;;;;;No;;6,412;3,5000000000000004;28/02/2025;EURIBOR_SWAP;3M;0;;28/02/2025;3M;;;3,5000000000000004;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131015;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F04;Adultos 1B;61;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1309846_210382010540071321;;29/11/2024;29D;31/12/2040;Yes;Long;1019989,28;1019989,28;30/04/2024;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1019989,28;;;;;;;;;;;;;No;;5,346;1,7999999999999998;30/11/2024;EURIBOR_SWAP;3M;0;;30/11/2024;29D;;;1,7999999999999998;UG;PERSONALES SINDICADOS;Banca Corporativa;VAR;EUR;054;001;181000;A;04.02.05.04.00 Prestamos personales;33552000009;01030202;;02;GRANDE;;;;;120;;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2024-11;Sensible;01030202;04;J01;Grandes empresas;;GRANDES EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.2.1 Inversi�n crediticia;;
contract;1312417_210307160550003658;;10/02/2025;3M;10/11/2027;Yes;Long;206,22;206,22;11/11/2020;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;206,22;;;;;;;;;;;;;No;;7,282;4,25;10/02/2025;EURIBOR_SWAP;3M;0;;10/02/2025;3M;;;4,25;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131026;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;;;;;;170;;;F;;S;N;A.2.1.1;Original;EUR;Activo general;2025-02;Sensible;01030202;;F07;Adultos 3;56;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1314309_210304650550002475;;09/01/2025;3M;09/10/2025;Yes;Long;10343,87;10343,87;10/10/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;10343,87;;;;;;;;;;;;;No;;4,265;1;09/01/2025;EURIBOR_SWAP;3M;0;;09/01/2025;3M;;;1;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MEDIANA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1316288_21030027SW58266R;;28/04/2028;6M;31/10/2040;Yes;Long;40000000;40000000;31/10/2027;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;58266;No;;EUR;Fair value;;Other;;;;;;;BANCO BILBAO VIZCAYA ARGENTARIA, S.A.;;;;;No;;0;0;28/04/2028;EURIBOR_SWAP;6M;;;28/04/2028;6M;;;0;TE;SWAP RECIBE RF CAE FWD;Tesoreria;VAR;EUR;987;006;;AFB;....;;;ES00001010A9_RF04;;GRANDE;;;;;;;;J;Gobierno Regional;N;;A.5.1.2;Original;EUR;Activo general;2028-04;Sensible;;04;J08;Otras empresas y asociaciones sin �nimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;FAIR_VALUE_OTHER;;;FIJO;NO;NO;;;;
contract;1318475_210355800550009663;;11/01/2025;3M;11/04/2025;Yes;Long;48836,01;48836,01;12/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;48836,01;;;;;;;;;;;;;No;;6,013;2,79;11/01/2025;EURIBOR_SWAP;3M;0;;11/01/2025;3M;;;2,79;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MICROEMPRESA;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;01;J04;Microempresas;;MICROEMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1320881_210343400553162506;;21/12/2024;3M;21/09/2025;Yes;Long;41224,7;41224,7;22/09/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;41224,7;;;;;;;;;;;;;No;;5,6579999999999995;2,1999999999999997;21/12/2024;EURIBOR_SWAP;3M;0;;21/12/2024;3M;;;2,1999999999999997;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Comercial;VAR;EUR;055;000;131221;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.1;Original;EUR;Activo general;2024-12;Sensible;01030202;;F04;Adultos 1B;45;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1321366_210304220550002306;;25/01/2025;3M;25/01/2025;Yes;Long;59330,73;59330,73;26/01/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;59330,73;;;;;;;;;;;;;No;;4,936;1,8499999999999999;25/01/2025;EURIBOR_SWAP;3M;0;;25/01/2025;3M;;;1,8499999999999999;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MEDIANA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1322262_210374030550005383;;31/01/2025;3M;31/01/2025;Yes;Long;928199,36;928199,36;01/02/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;928199,36;;;;;;;;;;;;;No;;3,946;0,89;31/01/2025;EURIBOR_SWAP;3M;0;;31/01/2025;3M;;;0,89;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Corporativa;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1322997_21030027SW59092R;;20/12/2024;1M;20/12/2052;Yes;Long;91318840,8;91318840,8;26/11/2010;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;59092;No;;EUR;Amortized cost;;;;;;;;;IM CAJASTUR MBS 1;;;;;No;;4,343;1,3;20/12/2024;EURIBOR_SWAP;1M;;;20/12/2024;1M;;;1,3;TE;SWAP RECIBE OTROS PTMOS;Tesoreria;VAR;EUR;987;006;;AFB;....;;;1000269_;;GRANDE;;;;;;;;J;;N;;A.5.1.1;Original;EUR;Activo general;2024-12;Sensible;;04;J08;Otras empresas y asociaciones sin �nimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;AMORTIZED_COST;;;VARIABLE;NO;NO;;;;
contract;1324320_21030027SW61184R;;31/03/2025;6M;30/03/2035;Yes;Long;66000000;66000000;30/03/2023;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;61184;No;;EUR;Amortized cost;;;;;;;;;BANCO BILBAO VIZCAYA ARGENTARIA, S.A.;;;;;No;;3,0020000000000002;-0,16;31/03/2025;EURIBOR_SWAP;6M;;;31/03/2025;6M;;;-0,16;TE;SWAP RECIBE HIPOT;Tesoreria;VAR;EUR;987;006;;AFB;....;;;1000483_;;GRANDE;;;;;;;;J;;N;;A.5.1.2;Original;EUR;Activo general;2025-03;Sensible;;04;J08;Otras empresas y asociaciones sin �nimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;AMORTIZED_COST;;;VARIABLE;NO;NO;;;;
contract;1326540_210301800550003593;;21/01/2025;3M;21/04/2025;Yes;Long;488989,29;488989,29;22/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;488989,29;;;;;;;;;;;;;No;;3,9010000000000002;0,7000000000000001;21/01/2025;EURIBOR_SWAP;3M;0;;21/01/2025;3M;;;0,7000000000000001;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662110002;01030202;;02;PYME - PEQUE�A;;;;;120;130;;J;;N;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;02;J03;Peque�as empresas;;PEQUE�AS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
contract;1326931_21030027SW63415R;;31/10/2032;0M;31/10/2032;Yes;Long;145000000;145000000;01/11/2027;Actual/360;;;;;No Adjustment;EURIBOR_SWAP;;63415;No;;EUR;Fair value;;Other;;;;;;;BANCO BILBAO VIZCAYA ARGENTARIA, S.A.;;;;;No;;0;0;28/04/2028;EURIBOR_SWAP;6M;;;28/04/2028;6M;;;0;TE;SWAP RECIBE RF CAE FWD;Tesoreria;VAR;EUR;987;006;;AFB;....;;;ES0000012K61_RF04;;GRANDE;;;;;;;;J;Gobierno Central;N;;A.5.1.2;Original;EUR;Activo general;2028-04;Sensible;;04;J08;Otras empresas y asociaciones sin �nimo de lucro;;RESTO DE EMPRESAS / SIN_ANIMO_DE_LUCRO ;FAIR_VALUE_OTHER;;;FIJO;NO;NO;;;;
contract;1328055_210374000550010129;;03/01/2025;3M;03/04/2025;Yes;Long;192399,66;192399,66;04/04/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;192399,66;;;;;;;;;;;;;No;;4,846;1,6;03/01/2025;EURIBOR_SWAP;3M;0;;03/01/2025;3M;;;1,6;BG;CREDITOS SECTOR PRIVADO GTIA PERSONAL OTROS;Banca Empresas;VAR;EUR;055;000;131002;A;04.02.05.05.00 Cuentas de credito;32662000001;01030202;;02;PYME - MEDIANA;;;;;120;130;;J;;S;N;A.2.1.1;Original;EUR;Activo general;2025-01;Sensible;01030202;03;J02;Medianas empresas;;MEDIANAS EMPRESAS;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;1.8.2.5.1.1 Inversi�n crediticia;;
