File type;Contracts
Charset;ISO-8859-1
Decimal separator;Comma
Boolean format;Yes;No
Day pattern;dd/MM/yyyy
Timestamp pattern;dd/MM/yyyy HH:mm
Additional contract info;Included
Contract type;Variable annuity
Reference day;30/11/2024
;Identifier;Description;Payment anchor date;Payment period;Current payment;Principal payments rate;Residual principal;Principal grace period end date;Maturity date;Prepayment allowed;Position;Initial principal;Outstanding principal;Start date;Day count convention;Accrued interest;Purchase date;Purchase relative price;Purchase relative price type;Business day convention;Discount curve;Credit spread curve;Group identifier;Planned position;Planned date;Currency;Book value definition;Custom amortized cost;Fair value accounting;Market value;Market value type;Excess operational deposits;Haircut;Retained;Minimum encumbrance;Counterparty;Counterparty LEI;Counterparty national code;Counterparty residence;Client start date;Discarded;Discarding cause;Last adjusted rate;Teaser spread;Teaser period end;Indexed curve;Indexed term;Interest rate floor;Interest rate cap;Reset anchor date;Reset period;Indexed rate scaling;Reset lag;Interest spread;Fuente de datos;Producto;Segmento negocio;Tipo tasa;Moneda original;C�digo de producto;C�digo de sub-producto;Producto comercial;Apartado;Epigrafe M1;Cuenta contable;C�digo DRC;Clave ISIN cobertura;C�digo clasificaci�n activo;Descripci�n tama�o empresa;Consolidado reservado;Consolidado p�blico;F8 Primario;F8 Secundario;F18 Primario;F18 Secundario 1;F18 Secundario 2;Persona f�sica/jur�dica;Segmento negocio cartera;Marca transaccional;Marca empleado;Epigrafe RI2;Transferencia cuentas vista;Moneda de tratamiento;Categoria RI3;Mes de reprecio;Sensible;C�digo DRC contable;C�digo tama�o empresa;C�d. segmento estrat�gico;Des. segmento estrat�gico;Edad;Segmento estrat�gico;Coste amort./Valor razon.;Cod. ranking insolvencia;Des. ranking insolvencia;Clasificacion F V_J;Opcion Comprada;Opcion Vendida;Operacional;FINREP;Macrosegmento;Des. macrosegmento
contract;1010724_210340170500039944;;22/12/2024;1M;;;;22/11/2024;22/07/2027;Yes;Long;19253,74;19253,74;22/07/2010;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;19253,74;;;;;;;;;;;;;No;;5,772;1,7500000000000002;23/01/2025;EURIBOR_SWAP;12M;0;;23/01/2025;12M;;2M;1,7500000000000002;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02010100;;F09;Seniors 2;67;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1010777_210347880500104086;;04/12/2024;1M;;;;04/11/2024;04/07/2031;Yes;Long;22732,89;22732,89;04/07/2022;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;22732,89;;;;;;;;;;;;;No;;3,25;0;05/07/2025;EURIBOR_SWAP;12M;0;;05/07/2025;12M;;;0;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;VAR;EUR;050;601;111027;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;S;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02030000;;F04;Adultos 1B;53;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1010817_210378420500095075;;14/12/2024;1M;;;;14/11/2024;14/12/2030;Yes;Long;40866,22;40866,22;14/12/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;40866,22;;;;;;;;;;;;;No;;3,959;0,35000000000000003;15/03/2025;EURIBOR_SWAP;12M;0;;15/03/2025;12M;;2M;0,35000000000000003;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-03;Sensible;02010100;;F09;Seniors 2;68;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1010819_210353910500138073;;17/12/2024;1M;;;;17/11/2024;17/05/2046;Yes;Long;63223,73;63223,73;17/07/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;63223,73;;;;;;;;;;;;;No;;2,79;1,79;18/07/2026;EURIBOR_SWAP;12M;0;;18/07/2026;12M;;2M;1,79;UG;HIPOTECARIOS COMPRADOR DIRECTO MIXTA;Banca Comercial;VAR;EUR;050;482;112028;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2026-07;Sensible;02010200;;F03;Adultos 1A;40;ADULTOS_A;AMORTIZED_COST;;;FIJO;FLOOR;NO;;;;
contract;101082_210373740500075459;;17/12/2024;1M;;;;17/11/2024;17/05/2052;Yes;Long;77643,86;77643,86;17/05/2022;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;77643,86;;;;;;;;;;;;;No;;4,676;1,7399999999999998;18/05/2025;EURIBOR_SWAP;12M;0;;18/05/2025;6M;;2M;1,7399999999999998;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F03;Adultos 1A;32;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1010832_210347880503118364;;08/12/2024;1M;;;;08/11/2024;08/06/2034;Yes;Long;47339,84;47339,84;08/06/2004;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;47339,84;;;;;;;;;;;;;No;;4,422000000000001;0,4;09/12/2024;EURIBOR_SWAP;12M;0;12,5;09/12/2024;12M;;2M;0,4;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F06;Adultos 2B;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1010842_210303430500025851;;25/12/2024;1M;;;;25/11/2024;25/09/2025;Yes;Long;1691,24;1691,24;25/09/2000;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1691,24;;;;;;;;;;;;;No;;3,728;0;25/09/2025;IRPH;12M;0;;25/09/2025;12M;;;0;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;432;112014;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.4;Original;EUR;Activo general;2025-09;Sensible;02010100;;F06;Adultos 2B;47;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1010845_210330320500028490;;29/12/2024;1M;;;;29/11/2024;29/12/2043;Yes;Long;136039,69;136039,69;29/12/2006;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;136039,69;;;;;;;;;;;;;No;;4,453;0,75;30/06/2025;EURIBOR_SWAP;12M;0;;30/06/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-06;Sensible;02010100;;F07;Adultos 3;46;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1010869_210322610504188256;;06/12/2024;1M;;;;06/11/2024;06/11/2036;Yes;Long;58444,84;58444,84;06/11/2006;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;58444,84;;;;;;;;;;;;;No;;3,5290000000000004;0,8500000000000001;07/11/2025;EURIBOR_SWAP;12M;0;;07/11/2025;12M;;;0,8500000000000001;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-11;Sensible;02010100;;F09;Seniors 2;68;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1010933_210342200500121857;;24/12/2024;1M;;;;24/06/2026;24/06/2046;Yes;Long;43000;43000;24/06/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;43000;;;;;;;;;;;;;No;;2,62;0,95;25/12/2024;EURIBOR_SWAP;12M;0;;25/12/2024;6M;;2M;0,95;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;408;112066;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F06;Adultos 2B;52;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1010941_210342560503269466;;11/12/2024;1M;;;;11/11/2024;11/09/2039;Yes;Long;49605,34;49605,34;11/09/2014;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;49605,34;;;;;;;;;;;;;No;;5,526;2;12/09/2025;EURIBOR_SWAP;12M;0;;12/09/2025;12M;;2M;2;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010100;;F09;Seniors 2;67;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1010966_210347460500005568;;30/11/2024;1M;;;;30/10/2024;30/09/2050;Yes;Long;605636,41;605636,41;31/05/2024;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;605636,41;;;;;;;;;;;;;No;;1,4000000000000001;0,51;01/12/2024;EURIBOR_SWAP;12M;0;;01/12/2024;6M;;2M;0,51;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;492;112068;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F03;Adultos 1A;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1010972_210378430500094404;;18/12/2024;1M;;;;18/11/2024;18/01/2028;Yes;Long;14765,02;14765,02;18/01/2005;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;14765,02;;;;;;;;;;;;;No;;4,43;0,75;19/01/2025;EURIBOR_SWAP;12M;0;;19/01/2025;6M;;2M;0,75;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02010100;;F09;Seniors 2;73;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1010991_210372890500021868;;02/12/2024;1M;;;;02/11/2024;02/06/2039;Yes;Long;1230,35;1230,35;02/05/2012;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;1230,35;;;;;;;;;;;;;No;;4,468;0,75;03/05/2025;EURIBOR_SWAP;12M;0;;03/05/2025;12M;;2M;0,75;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F09;Seniors 2;70;SENIOR;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011001_210304540510002839;;17/12/2024;1M;;;;17/11/2024;17/12/2032;Yes;Long;26466,31;26466,31;17/12/2007;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;26466,31;;;;;;;;;;;;;No;;3,7740000000000005;0;18/01/2025;FO2;12M;0;;18/01/2025;12M;;;0;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;051;164;112026;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.4;Original;EUR;Activo general;2025-01;Sensible;02010100;;F07;Adultos 3;56;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;101104_210306540500012549;;04/12/2024;1M;;;;04/11/2024;04/12/2044;Yes;Long;61610,76;61610,76;04/09/2015;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;61610,76;;;;;;;;;;;;;No;;6,026;2,5;05/09/2025;EURIBOR_SWAP;12M;0;;05/09/2025;12M;;2M;2,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;412;112024;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010100;;F07;Adultos 3;39;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011061_210372480500108506;;22/12/2024;1M;;;;22/11/2024;22/09/2036;Yes;Long;66325,95;66325,95;17/07/2015;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;66325,95;;;;;;;;;;;;;No;;4,952999999999999;1,25;23/12/2024;EURIBOR_SWAP;12M;0;;23/12/2024;6M;;2M;1,25;UG;PERSONALES GTIA HIP COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.05.04.00 Prestamos personales;33552000009;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02030000;;F03;Adultos 1A;43;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011062_210372580500026815;;02/12/2024;1M;;;;02/11/2024;02/06/2044;Yes;Long;115639,93;115639,93;02/08/2019;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;115639,93;;;;;;;;;;;;;No;;4,75;1,0999999999999999;03/02/2025;EURIBOR_SWAP;12M;0;;03/02/2025;6M;;2M;1,0999999999999999;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F07;Adultos 3;42;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011070_210370210500083571;;10/12/2024;1M;;;;10/11/2024;10/09/2032;Yes;Long;45964,92;45964,92;10/09/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;45964,92;;;;;;;;;;;;;No;;4,226;0,7000000000000001;11/09/2025;EURIBOR_SWAP;12M;0;;11/09/2025;12M;;2M;0,7000000000000001;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-09;Sensible;02010100;;F06;Adultos 2B;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011072_210321530504981935;;27/12/2024;1M;;;;27/11/2024;27/02/2052;Yes;Long;121172,92;121172,92;27/02/2008;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;121172,92;;;;;;;;;;;;;No;;4,287;0,5;28/02/2025;EURIBOR_SWAP;12M;0;;28/02/2025;12M;;;0,5;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;476;112004;A;04.02.02.01.00 Con garantia hipotecaria;33152040000;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F07;Adultos 3;41;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011073_210327400520000525;;05/12/2024;3M;;;;05/09/2024;05/12/2027;Yes;Long;21752,71;21752,71;05/12/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;21752,71;;;;;;;;;;;;;No;;5,918;2,17;06/12/2024;EURIBOR_SWAP;6M;0;;06/12/2024;6M;;;2,17;UG;PERSONALES AGRICOLAS;Banca Comercial;VAR;EUR;052;385;114140;A;04.02.05.04.00 Prestamos personales;33652000005;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.2;Original;EUR;Activo general;2024-12;Sensible;01030202;;F03;Adultos 1A;44;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011074_210307530500006253;;29/12/2024;1M;;;;29/11/2024;29/11/2041;Yes;Long;39105,85;39105,85;29/11/2016;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;39105,85;;;;;;;;;;;;;No;;5,186;2,25;25/11/2025;EURIBOR_SWAP;12M;0;;25/11/2025;12M;;2M;2,25;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-11;Sensible;02010100;;F07;Adultos 3;44;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011082_210373440500006931;;22/12/2024;1M;;;;22/11/2024;22/05/2040;Yes;Long;65528,97;65528,97;22/05/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;65528,97;;;;;;;;;;;;;No;;4,818;1,0999999999999999;23/05/2025;EURIBOR_SWAP;12M;0;;23/05/2025;12M;;2M;1,0999999999999999;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F04;Adultos 1B;59;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011084_210326500502540160;;15/12/2024;1M;;;;15/11/2024;15/02/2027;Yes;Long;7119,13;7119,13;15/02/2002;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;7119,13;;;;;;;;;;;;;No;;4,25;0,75;16/02/2025;DEUDA_ESPA�OLA;2Y;0;;16/02/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.4;Original;EUR;Activo general;2025-02;Sensible;02010100;;F07;Adultos 3;48;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011087_210378420500312161;;30/11/2024;1M;;;;30/10/2024;31/05/2035;Yes;Long;83895,3;83895,3;23/05/2005;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;83895,3;;;;;;;;;;;;;No;;1,7500000000000002;-2;01/12/2024;EURIBOR_SWAP;12M;0;1,7500000000000002;01/12/2024;6M;;;-2;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;672;112075;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;S;A.2.1.3;Original;EUR;Activo general;2024-12;Sensible;02010100;;F07;Adultos 3;55;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1011121_210306600500012120;;30/11/2024;1M;;;;30/10/2024;30/01/2047;Yes;Long;63017,66;63017,66;30/01/2012;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;63017,66;;;;;;;;;;;;;No;;5,272;1,25;31/01/2025;EURIBOR_SWAP;12M;0;;31/01/2025;12M;;2M;1,25;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;476;112004;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02010100;;F05;Adultos 2A;38;ADULTOS_A;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011134_210370980500002853;;05/12/2024;1M;;;;05/11/2024;05/11/2039;Yes;Long;88749,92;88749,92;08/10/2008;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;88749,92;;;;;;;;;;;;;No;;4,429;0,75;06/02/2025;EURIBOR_SWAP;12M;0;;06/02/2025;12M;;2M;0,75;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-02;Sensible;02010100;;F07;Adultos 3;54;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011154_210303510500030920;;26/12/2024;1M;;;;26/11/2024;26/01/2036;Yes;Long;44275,86;44275,86;26/01/2006;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;44275,86;;;;;;;;;;;;;No;;5,322;1,3;27/01/2025;EURIBOR_SWAP;12M;0;;27/01/2025;12M;;2M;1,3;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;02010100;;F04;Adultos 1B;59;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011168_210378430500406906;;19/12/2024;1M;;;;19/11/2024;19/05/2044;Yes;Long;8706,99;8706,99;19/05/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;8706,99;;;;;;;;;;;;;No;;3,266;0,33;20/05/2025;EURIBOR_SWAP;12M;0;;20/05/2025;6M;;2M;0,33;UG;HIPOTECARIOS SUBROGACIONES;Banca Comercial;VAR;EUR;050;422;112002;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010300;;F06;Adultos 2B;46;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011177_210308210500036521;;03/12/2024;1M;;;;03/11/2024;03/07/2025;Yes;Long;712,14;712,14;03/07/2023;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;712,14;;;;;;;;;;;;;No;;12,43;8,75;03/07/2025;EURIBOR_SWAP;12M;0;;03/07/2025;12M;;2M;8,75;UG;PERSONALES FINANCIACION ECONOMIA DOMESTICA;Banca Comercial;VAR;EUR;050;001;111000;A;04.02.05.04.00 Prestamos personales;33552000009;02030000;;05;;;;;;170;170;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-07;Sensible;02030000;;F07;Adultos 3;53;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011178_210378430500090113;;04/12/2024;1M;;;;04/11/2024;04/11/2038;Yes;Long;79112,41;79112,41;04/11/2009;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;79112,41;;;;;;;;;;;;;No;;3,5860000000000003;0,65;05/05/2025;EURIBOR_SWAP;12M;0;15;05/05/2025;6M;;2M;0,65;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-05;Sensible;02010100;;F06;Adultos 2B;59;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;CAP;;;;
contract;1011226_210342410503268467;;29/12/2024;1M;;;;29/11/2024;29/04/2039;Yes;Long;22977,13;22977,13;29/04/2014;30E/360;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;22977,13;;;;;;;;;;;;;No;;5,971;2,3;30/04/2025;EURIBOR_SWAP;12M;0;;30/04/2025;12M;;2M;2,3;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-04;Sensible;02010100;;F07;Adultos 3;58;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011227_210307540500004177;;23/12/2024;1M;;;;23/11/2024;23/04/2043;Yes;Long;111612,97;111612,97;23/04/2008;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;111612,97;;;;;;;;;;;;;No;;3,816;0,65;24/10/2025;EURIBOR_SWAP;12M;3,5000000000000004;;24/10/2025;12M;;2M;0,65;UG;HIPOTECARIOS COMPRADOR DIRECTO;Banca Comercial;VAR;EUR;050;460;112003;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;02010300;;04;;;;;;160;160;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-10;Sensible;02010100;;F04;Adultos 1B;46;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
contract;1011240_210320060500050080;;23/12/2024;1M;;;;23/11/2024;23/05/2025;Yes;Long;25533,89;25533,89;23/07/2017;Actual/Actual ISDA;;;;;No Adjustment;EURIBOR_SWAP;;;No;;EUR;Amortized cost;25533,89;;;;;;;;;;;;;No;;5,772;1,7500000000000002;24/01/2025;EURIBOR_SWAP;12M;0;;24/01/2025;12M;;2M;1,7500000000000002;UG;HIPOTECARIOS AGRICOLAS;Banca Comercial;VAR;EUR;050;264;114200;A;04.02.02.01.00 Con garantia hipotecaria;33152000003;01030202;;02;;;;;;170;;;F;;N;N;A.2.1.3;Original;EUR;Activo general;2025-01;Sensible;01030201;;F04;Adultos 1B;63;ADULTOS_B;AMORTIZED_COST;;;VARIABLE;FLOOR;NO;;;;
